Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0050808	synapse organization	 	1.486E-3	1.000E0	3.869E-2	3.641E-1	33	570	EPHB2,ZDHHC2,ETV5,FLRT1,UNC13B,LRRN1,TNC,WNT5A,WNT7A,NLGN1,CAPRIN2,LRRTM2,FAM9B,RELN,MYO5B,PCDH17,NRP1,NEFH,GLRA2,AMIGO2,NPTX1,DRD2,CAST,PCDHB4,GRID2,EFNB1,LGI2,UNC13C,PCDH8,MARCKS,EPHA3,TPBG,EPHA5
GO: Biological Process	GO:0030431	sleep	 	1.493E-3	1.000E0	3.869E-2	3.641E-1	8	66	OPN4,HTR7,CST3,CST5,PTGER3,PTGER4,DRD2,GAL
GO: Biological Process	GO:0099173	postsynapse organization	 	1.508E-3	1.000E0	3.869E-2	3.641E-1	17	226	EPHB2,ZDHHC2,ETV5,WNT5A,WNT7A,NLGN1,CAPRIN2,LRRTM2,FAM9B,RELN,MYO5B,NRP1,NEFH,NPTX1,GRID2,MARCKS,EPHA5
GO: Biological Process	GO:0032101	regulation of response to external stimulus	 	1.508E-3	1.000E0	3.869E-2	3.641E-1	59	1196	EPHB2,PIK3AP1,USP18,CEBPA,HLA-A,HLA-B,RPS6KA5,HLA-F,STING1,LY96,ADCYAP1,MET,SLIT2,MICB,NMT2,AGT,PLA2G5,PLAU,IL17RA,AIM2,CNGB1,UNC13B,SEMA3C,DHX58,TNC,WNT3,WNT5A,ICAM3,CARTPT,PDGFD,SIGLEC11,HAMP,IL1B,SWAP70,METRNL,PTGER3,PTGER4,NRP1,RGMA,COCH,SERPING1,MICA,IL33,KNG1,TRIM15,DRD2,NUCB2,CASP5,SEMA5A,WFDC1,GRID2,EDN1,SEMA3D,THBD,LPL,TNFAIP6,CALCRL,CDH13,TPBG
GO: Biological Process	GO:0021954	central nervous system neuron development	 	1.510E-3	1.000E0	3.869E-2	3.641E-1	12	132	EPHB2,SLIT2,WNT5A,TSKU,SOX1,DCC,NRP1,BHLHE22,DRD2,LHX6,NR2E1,CDH11
GO: Biological Process	GO:1900274	regulation of phospholipase C activity	 	1.513E-3	1.000E0	3.869E-2	3.641E-1	13	150	ADRA1A,AGT,HTR2C,ARHGAP6,GNA14,PTGER3,DRD2,GPR20,LPAR5,GRP,EDN1,P2RY6,CD86
GO: Biological Process	GO:0010001	glial cell differentiation	 	1.527E-3	1.000E0	3.890E-2	3.660E-1	24	371	SPTBN5,FZD8,MET,AGT,POU3F1,MT1F,PALS2,IL1B,SOX1,RELN,SWAP70,VWDE,ULK4,C1S,DLX1,DLX2,IL33,TCF7L2,GRK5,LAMA2,TSPAN2,CRB1,NR2E1,PAX6
GO: Biological Process	GO:0007566	embryo implantation	 	1.574E-3	1.000E0	3.994E-2	3.759E-1	9	82	PCSK5,HLA-F,PLAU,ACVR1C,ARHGDIB,CST3,CST5,IL1B,LAMB1
GO: Biological Process	GO:0055080	cation homeostasis	 	1.596E-3	1.000E0	4.007E-2	3.771E-1	46	879	VAPB,OPN4,RAMP3,ADCYAP1,RYR3,ADRA1A,AGT,TMEM38A,TRPV2,CNGB1,SLC30A10,RHCG,HTR2C,WFS1,SGCD,WNT5A,MT1F,SCARA5,HAMP,IL1B,FAM20A,ATP2B3,SWAP70,PTGER3,PTGER4,BDKRB2,INPP4B,KCNA5,ATP2C2,PYGM,NMB,KNG1,CA4,DRD2,CALB2,GPR20,LPAR5,CAMK2D,NUCB2,CAV2,EDN1,GSTM5,TMTC4,P2RY6,CD38,HRH3
GO: Biological Process	GO:0014848	urinary tract smooth muscle contraction	 	1.597E-3	1.000E0	4.007E-2	3.771E-1	4	16	TSHZ3,HTR7,PTGER3,BDKRB2
GO: Biological Process	GO:0035815	positive regulation of renal sodium excretion	 	1.597E-3	1.000E0	4.007E-2	3.771E-1	4	16	AGT,PTGER4,DRD2,EDN1
GO: Biological Process	GO:0048754	branching morphogenesis of an epithelial tube	 	1.631E-3	1.000E0	4.078E-2	3.837E-1	16	208	ETV5,MET,SLIT2,MGP,AGT,TNC,WNT5A,WNT2B,CTSZ,NRP1,RASIP1,PAX8,NPNT,SEMA5A,EDN1,TNNT2
GO: Biological Process	GO:0002720	positive regulation of cytokine production involved in immune response	 	1.647E-3	1.000E0	4.103E-2	3.860E-1	8	67	HLA-A,HLA-B,HLA-F,SPON2,WNT5A,IL1B,ARID5A,NR4A3
GO: Biological Process	GO:0014031	mesenchymal cell development	 	1.653E-3	1.000E0	4.103E-2	3.860E-1	14	170	TWIST1,OVOL2,SEMA3C,TNC,WTIP,NRP1,ARL6IP1,LBH,DLX2,SEMA5A,EDN1,SEMA3D,EFNB1,PAX6
GO: Biological Process	GO:0070252	actin-mediated cell contraction	 	1.717E-3	1.000E0	4.248E-2	3.997E-1	12	134	PDE4B,ACTC1,SGCD,TCAP,PARVA,NEB,PTGER3,KCNA5,HCN4,DSP,CAMK2D,TNNT2
GO: Biological Process	GO:0009612	response to mechanical stimulus	 	1.729E-3	1.000E0	4.262E-2	4.010E-1	23	353	ETV1,CHI3L1,CHM,MEIS2,MGP,AGT,ALPL,COL11A1,HTR7,TNC,FOSB,TCAP,IL1B,RELN,MYO7A,PTGER4,KCNA5,IL33,DRD2,CASP5,PKD2L1,EDN1,TMEM132E
GO: Biological Process	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	 	1.753E-3	1.000E0	4.304E-2	4.050E-1	21	311	DACT2,ONECUT1,HSPA1A,ONECUT2,VASN,WNT5A,ITGA8,TSKU,INHBA,GDF10,PMEPA1,RGMA,BMP8B,SULF1,DLX1,NPNT,TCF7L2,CAV2,GREM2,TLL1,WFIKKN2
GO: Biological Process	GO:0042321	negative regulation of circadian sleep/wake cycle, sleep	 	1.804E-3	1.000E0	4.307E-2	4.052E-1	3	8	HTR7,PTGER4,DRD2
GO: Biological Process	GO:1904936	interneuron migration	 	1.804E-3	1.000E0	4.307E-2	4.052E-1	3	8	SOX1,DRD2,LHX6
GO: Biological Process	GO:0099011	neuronal dense core vesicle exocytosis	 	1.804E-3	1.000E0	4.307E-2	4.052E-1	3	8	UNC13B,SYT6,UNC13C
GO: Biological Process	GO:0002728	negative regulation of natural killer cell cytokine production	 	1.804E-3	1.000E0	4.307E-2	4.052E-1	3	8	HLA-A,HLA-B,HLA-F
GO: Biological Process	GO:0002485	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent	 	1.804E-3	1.000E0	4.307E-2	4.052E-1	3	8	HLA-A,HLA-B,HLA-F
GO: Biological Process	GO:0002486	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	 	1.804E-3	1.000E0	4.307E-2	4.052E-1	3	8	HLA-A,HLA-B,HLA-F
GO: Biological Process	GO:1990384	hyaloid vascular plexus regression	 	1.804E-3	1.000E0	4.307E-2	4.052E-1	3	8	OPN4,SLC17A6,DRD2
GO: Biological Process	GO:0099525	presynaptic dense core vesicle exocytosis	 	1.804E-3	1.000E0	4.307E-2	4.052E-1	3	8	UNC13B,SYT6,UNC13C
GO: Biological Process	GO:0034329	cell junction assembly	 	1.832E-3	1.000E0	4.342E-2	4.086E-1	30	509	EPHB2,AGT,FLRT1,LRRN1,TNC,WNT5A,WNT7A,NLGN1,ARHGAP6,LRRTM2,FAM9B,IL1B,RELN,PCDH17,NRP1,GLRA2,AMIGO2,NPTX1,DRD2,STON1,PCDHB4,LAMA3,GRID2,EFNB1,LGI2,CDH6,CDH11,CDH12,EPHA3,TPBG
GO: Biological Process	GO:0002790	peptide secretion	 	1.832E-3	1.000E0	4.342E-2	4.086E-1	30	509	PCSK1,PCSK5,RAB3C,ADCYAP1,UNC13B,VGF,RPH3AL,HTR2C,RAB3D,ACVR1C,CARTPT,IL1B,PTGER3,PTGER4,BMP8B,KCNA5,PAX8,RAB12,DRD2,TCF7L2,NUCB2,GRP,EDN1,GAL,GPR68,CD38,PAX6,MARCKS,PCK2,EPHA5
GO: Biological Process	GO:0030334	regulation of cell migration	 	1.844E-3	1.000E0	4.358E-2	4.100E-1	53	1057	PCSK5,PHLDA2,ONECUT1,MET,SLIT2,AGT,PLAU,ONECUT2,SEMA3C,CIB1,WNT5A,WNT7A,PRR5,OLFM4,AIRE,ACVR1C,ARHGAP4,ARHGDIB,MT1F,PDGFD,IL1B,RELN,SWAP70,PTGER3,PTGER4,NRP1,PTPRG,ADAMTS9,BST2,SULF1,ULK4,IL33,TMSB15A,DRD2,HDAC5,CAMK2D,TMSB15B,LAMA2,LAMA3,LAMB1,NR4A3,SEMA5A,EDN1,NR2F2,SEMA3D,P2RY6,CCBE1,NR2E1,LGR6,PAX6,TNFAIP6,CDH13,EPHA3
GO: Biological Process	GO:0007588	excretion	 	1.865E-3	1.000E0	4.392E-2	4.132E-1	9	84	ADRA1A,AGT,HTR7,POU3F3,PTGER3,PTGER4,DRD2,EDN1,SLC22A18
GO: Biological Process	GO:0001503	ossification	 	1.887E-3	1.000E0	4.417E-2	4.156E-1	30	510	PCP4,CEBPA,CEBPD,DHRS3,TWIST1,MGP,H4C12,ALPL,COL5A2,COL10A1,COL11A1,CYP26B1,TNC,WNT3,WNT5A,COL27A1,MST1R,ISG15,ASGR2,GDF10,PTGER4,PANX3,NELL1,BMP8B,NPNT,TCF7L2,HDAC5,OSTN,SH3PXD2B,CDH11
GO: Biological Process	GO:1903522	regulation of blood circulation	 	1.889E-3	1.000E0	4.417E-2	4.156E-1	24	377	VAPB,KCNMB2,PDE4B,IRX5,PARVB,RYR3,ADRA1A,AGT,TMEM38A,HSPA1A,HTR2C,HTR7,ATP2B3,CACNA2D3,PTGER3,BDKRB2,KCNA5,DRD2,HCN4,DSP,CAMK2D,EDN1,CD38,TNNT2
GO: Biological Process	GO:0032103	positive regulation of response to external stimulus	 	1.913E-3	1.000E0	4.455E-2	4.192E-1	33	579	CEBPA,HLA-A,HLA-B,RPS6KA5,HLA-F,STING1,LY96,MET,SLIT2,AGT,PLA2G5,IL17RA,AIM2,UNC13B,DHX58,TNC,WNT5A,ICAM3,PDGFD,IL1B,SWAP70,PTGER3,PTGER4,NRP1,COCH,IL33,TRIM15,SEMA5A,EDN1,THBD,LPL,CDH13,TPBG
GO: Biological Process	GO:0009581	detection of external stimulus	 	1.935E-3	1.000E0	4.455E-2	4.192E-1	15	192	OPN4,CHM,NMT2,CNGB1,COL11A1,HTR7,TCAP,MYO7A,LXN,LAMB1,PKD2L1,SEMA5A,GPR88,CRB1,TMEM132E
GO: Biological Process	GO:0014910	regulation of smooth muscle cell migration	 	1.940E-3	1.000E0	4.455E-2	4.192E-1	10	101	PCSK5,SLIT2,AGT,PLAU,PDGFD,PTGER4,NRP1,CAMK2D,NR4A3,P2RY6
GO: Biological Process	GO:0031099	regeneration	 	1.943E-3	1.000E0	4.455E-2	4.192E-1	30	511	CEBPA,MATN2,FZD7,PLAU,NID2,COL10A1,PRRX1,HTR2C,WFS1,TNC,WNT7A,WNT2B,SIX3,HAMP,IL1B,PRPH,INHBA,DCC,RGMA,NEFH,ADAMTS9,NNMT,KRT19,KRT31,CAST,LAMB1,NR4A3,SEMA3D,LGR6,ENO3
GO: Biological Process	GO:0099565	chemical synaptic transmission, postsynaptic	 	1.947E-3	1.000E0	4.455E-2	4.192E-1	12	136	INSYN1,MET,PTCHD1,UNC13B,WNT7A,NLGN1,PDLIM4,RELN,GLRA2,DRD2,GRID2,P2RX6
GO: Biological Process	GO:0001704	formation of primary germ layer	 	1.970E-3	1.000E0	4.455E-2	4.192E-1	25	400	MBP,ETV5,TLX2,FZD7,RHOV,COL5A1,COL5A2,COL11A1,WNT3,WNT5A,KIF16B,ITGA8,SWAP70,INHBA,ITGA7,PTGER4,PTPRE,TRIM15,LAMA3,LAMB1,NR4A3,TLL1,SP5,MARCKS,EPHA3
GO: Biological Process	GO:0001705	ectoderm formation	 	1.970E-3	1.000E0	4.455E-2	4.192E-1	25	400	MBP,ETV5,TLX2,FZD7,RHOV,COL5A1,COL5A2,COL11A1,WNT3,WNT5A,KIF16B,ITGA8,SWAP70,INHBA,ITGA7,PTGER4,PTPRE,TRIM15,LAMA3,LAMB1,NR4A3,TLL1,SP5,MARCKS,EPHA3
GO: Biological Process	GO:0001706	endoderm formation	 	1.970E-3	1.000E0	4.455E-2	4.192E-1	25	400	MBP,ETV5,TLX2,FZD7,RHOV,COL5A1,COL5A2,COL11A1,WNT3,WNT5A,KIF16B,ITGA8,SWAP70,INHBA,ITGA7,PTGER4,PTPRE,TRIM15,LAMA3,LAMB1,NR4A3,TLL1,SP5,MARCKS,EPHA3
GO: Biological Process	GO:0001707	mesoderm formation	 	1.970E-3	1.000E0	4.455E-2	4.192E-1	25	400	MBP,ETV5,TLX2,FZD7,RHOV,COL5A1,COL5A2,COL11A1,WNT3,WNT5A,KIF16B,ITGA8,SWAP70,INHBA,ITGA7,PTGER4,PTPRE,TRIM15,LAMA3,LAMB1,NR4A3,TLL1,SP5,MARCKS,EPHA3
GO: Biological Process	GO:0007369	gastrulation	 	1.970E-3	1.000E0	4.455E-2	4.192E-1	25	400	MBP,ETV5,TLX2,FZD7,RHOV,COL5A1,COL5A2,COL11A1,WNT3,WNT5A,KIF16B,ITGA8,SWAP70,INHBA,ITGA7,PTGER4,PTPRE,TRIM15,LAMA3,LAMB1,NR4A3,TLL1,SP5,MARCKS,EPHA3
GO: Biological Process	GO:0061303	cornea development in camera-type eye	 	2.033E-3	1.000E0	4.568E-2	4.299E-1	4	17	WNT2B,MAB21L2,LIMK2,PAX6
GO: Biological Process	GO:0035810	positive regulation of urine volume	 	2.033E-3	1.000E0	4.568E-2	4.299E-1	4	17	PTGER3,PTGER4,DRD2,EDN1
GO: Biological Process	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	 	2.046E-3	1.000E0	4.581E-2	4.311E-1	21	315	MBP,PCDH19,PCDH10,PCDH11Y,NLGN1,PCDH17,CNTN6,PTPRG,PCDH11X,AMIGO2,PCDHB4,GRID2,LGALS1,CRB1,CD6,CDH6,PCDH8,CDH11,CDH12,CDH13,EPHA3
GO: Biological Process	GO:0032535	regulation of cellular component size	 	2.069E-3	1.000E0	4.617E-2	4.344E-1	28	468	SPTBN5,PRR16,SLIT2,TRPV2,PLEKHH2,ISLR2,SEMA3C,TNC,WNT3,WNT5A,WNT7A,ARHGAP4,SWAP70,MYO5B,SPTB,FSTL4,RILP,DCC,NEB,NRP1,RGMA,VILL,TMSB15A,TMSB15B,SEMA5A,EDN1,SEMA3D,TTL
GO: Biological Process	GO:0050801	ion homeostasis	 	2.091E-3	1.000E0	4.651E-2	4.377E-1	48	940	VAPB,OPN4,RAMP3,ADCYAP1,RYR3,ADRA1A,AGT,TMEM38A,TRPV2,CNGB1,SLC30A10,RHCG,HTR2C,WFS1,SGCD,WNT5A,MT1F,SCARA5,HAMP,IL1B,FAM20A,ATP2B3,SWAP70,PTGER3,PTGER4,BDKRB2,INPP4B,KCNA5,ATP2C2,PYGM,NMB,KNG1,CA4,DRD2,CALB2,GPR20,LPAR5,HCN4,CAMK2D,NUCB2,CAV2,EDN1,GSTM5,TMTC4,P2RY6,CD38,CALCRL,HRH3
GO: Biological Process	GO:0008361	regulation of cell size	 	2.158E-3	1.000E0	4.769E-2	4.488E-1	18	254	PRR16,SLIT2,TRPV2,ISLR2,SEMA3C,TNC,WNT3,WNT5A,ARHGAP4,MYO5B,FSTL4,DCC,NRP1,RGMA,SEMA5A,EDN1,SEMA3D,TTL
GO: Biological Process	GO:0099504	synaptic vesicle cycle	 	2.158E-3	1.000E0	4.769E-2	4.488E-1	18	254	SYN3,ADRA1A,UNC13B,HTR7,WNT7A,NLGN1,SYT10,CADPS2,MX2,CPLX2,PCDH17,SLC17A6,DRD2,STON1,SYT6,GRM4,GRM7,UNC13C
GO: Biological Process	GO:0010613	positive regulation of cardiac muscle hypertrophy	 	2.192E-3	1.000E0	4.824E-2	4.539E-1	6	41	ADRA1A,AGT,HAMP,CAMK2D,NR4A3,EDN1
GO: Biological Process	GO:0050919	negative chemotaxis	 	2.197E-3	1.000E0	4.824E-2	4.539E-1	7	55	SLIT2,SEMA3C,VASN,WNT5A,SEMA5A,SEMA3D,LGR6
GO: Biological Process	GO:0007167	enzyme linked receptor protein signaling pathway	 	2.233E-3	1.000E0	4.889E-2	4.600E-1	60	1242	EPHB2,RPS6KA5,DACT2,ONECUT1,OVOL2,MET,AGT,FLRT1,HSPA1A,SLC30A10,ONECUT2,VASN,WNT5A,KIF16B,ITGA8,DGKD,ACVR1C,SLA,TIPARP,TSKU,MST1R,SCUBE1,PDGFD,IL1B,GALNT3,INHBA,FSTL4,PITPNC1,GDF10,PMEPA1,BDKRB2,NRP1,GHR,RGMA,SOCS2,BMP8B,AFAP1L2,PTPRE,PTPRG,SULF1,DLX1,PID1,NPNT,TCF7L2,STON1,NUCB2,NR4A3,CAV2,LCP2,GREM2,EFNB1,CD8A,CCBE1,TLL1,WFIKKN2,SPRY4,MARCKS,CDH13,EPHA3,EPHA5
GO: Biological Process	GO:1901654	response to ketone	 	2.244E-3	1.000E0	4.897E-2	4.608E-1	24	382	CEBPA,MBP,SLIT2,PNMT,HTR7,TNC,FOSB,WNT5A,HAMP,IL1B,RELN,PTGER3,PTGER4,GHR,HCN4,GPX3,EDN1,GSTM5,P2RY6,TK1,CD38,PAX6,PCK2,EPHA5
GO: Biological Process	GO:0042063	gliogenesis	 	2.267E-3	1.000E0	4.931E-2	4.640E-1	28	471	MATN2,ETV5,ADCYAP1,SPTBN5,FZD8,MET,AGT,POU3F1,MT1F,PALS2,IL1B,SOX1,RELN,SWAP70,VWDE,ULK4,C1S,DLX1,DLX2,IL33,TCF7L2,GRK5,LAMA2,LAMB1,TSPAN2,CRB1,NR2E1,PAX6
GO: Biological Process	GO:0016079	synaptic vesicle exocytosis	 	2.275E-3	1.000E0	4.933E-2	4.642E-1	13	157	ADRA1A,UNC13B,HTR7,WNT7A,NLGN1,SYT10,CADPS2,CPLX2,DRD2,SYT6,GRM4,GRM7,UNC13C
GO: Biological Process	GO:0048639	positive regulation of developmental growth	 	2.283E-3	1.000E0	4.935E-2	4.644E-1	17	235	CPNE6,AGT,TRPV2,ISLR2,TNC,WNT3,HAMP,MYO5B,PTGER4,NRP1,GHR,DIO3,SLC23A2,DRD2,SEMA5A,EDN1,SH3PXD2B
GO: Biological Process	GO:0071560	cellular response to transforming growth factor beta stimulus	 	2.302E-3	1.000E0	4.960E-2	4.667E-1	20	297	ONECUT1,OVOL2,HSPA1A,ONECUT2,VASN,WNT5A,WNT7A,ITGA8,ACVR1C,TSKU,PDGFD,WNT10A,GDF10,PMEPA1,BMP8B,DLX1,NPNT,CAV2,EDN1,WFIKKN2
GO: Cellular Component	GO:0031012	extracellular matrix	 	1.176E-12	7.976E-10	4.537E-10	3.220E-9	60	660	THSD4,ADAMTS19,MATN2,LINGO3,CHI3L1,VIT,SLIT2,MFGE8,MGP,AEBP1,SPON2,AGT,FLRT1,ALPL,COL5A1,COL5A2,NID2,SEMA3C,COL10A1,COL11A1,LRRN1,ADAMTS2,TNC,VASN,WNT3,WNT5A,COL27A1,WNT7A,WNT2B,TSKU,CST3,CST5,CTSZ,SOD3,RELN,ADAM19,GDF10,CCN5,OLFML2A,COCH,PXDN,ADAMTS9,SULF1,SERPING1,KNG1,NPNT,ADAMTSL1,LAMA2,LAMA3,LAMB1,ADAMTS8,TECTA,FREM3,LGALS1,TGFBI,VWA5A,CCBE1,PCOLCE2,LGR6,CDH13
GO: Cellular Component	GO:0030312	external encapsulating structure	 	1.338E-12	9.073E-10	4.537E-10	3.220E-9	60	662	THSD4,ADAMTS19,MATN2,LINGO3,CHI3L1,VIT,SLIT2,MFGE8,MGP,AEBP1,SPON2,AGT,FLRT1,ALPL,COL5A1,COL5A2,NID2,SEMA3C,COL10A1,COL11A1,LRRN1,ADAMTS2,TNC,VASN,WNT3,WNT5A,COL27A1,WNT7A,WNT2B,TSKU,CST3,CST5,CTSZ,SOD3,RELN,ADAM19,GDF10,CCN5,OLFML2A,COCH,PXDN,ADAMTS9,SULF1,SERPING1,KNG1,NPNT,ADAMTSL1,LAMA2,LAMA3,LAMB1,ADAMTS8,TECTA,FREM3,LGALS1,TGFBI,VWA5A,CCBE1,PCOLCE2,LGR6,CDH13
GO: Cellular Component	GO:0062023	collagen-containing extracellular matrix	 	5.972E-9	4.049E-6	1.350E-6	9.579E-6	45	526	THSD4,MATN2,VIT,SLIT2,MFGE8,MGP,AEBP1,AGT,COL5A1,COL5A2,NID2,SEMA3C,COL10A1,COL11A1,ADAMTS2,TNC,WNT5A,COL27A1,WNT2B,CST3,CST5,CTSZ,SOD3,RELN,ADAM19,GDF10,COCH,PXDN,ADAMTS9,SULF1,SERPING1,KNG1,NPNT,ADAMTSL1,LAMA2,LAMA3,LAMB1,ADAMTS8,TECTA,FREM3,LGALS1,TGFBI,VWA5A,PCOLCE2,CDH13
GO: Cellular Component	GO:0031226	intrinsic component of plasma membrane	 	6.208E-7	4.209E-4	1.052E-4	7.468E-4	100	1859	EPHB2,ZDHHC2,KCNMB2,OPN4,RAMP3,HLA-A,HLA-B,OBSCN,LY96,TNFRSF4,MET,ADRA1A,ZNRF3,MICB,PCDH19,SCN9A,TRPV2,IL17RA,FLRT1,PCDH10,RHCG,SEMA3C,HTR1E,HTR2C,HTR7,SGCD,ICAM3,PCDH11Y,ITGA8,IGDCC3,NLGN1,ACVR1C,TSPAN33,MST1R,ART3,SCARA5,SLCO2A1,CLEC4G,LRRTM2,SLC2A13,ATP2B3,GABRE,GABRG1,SPTB,DCC,ITGA7,PTGER3,BDKRB2,PCDH17,CNTN6,NRP1,GHR,RGMA,NPFFR2,KCNA4,KCNA5,PTPRG,KCNG1,GLRA2,PCDH11X,MICA,SLC23A2,CA4,AMIGO2,NPNT,DRD2,GPR20,LPAR5,HCN4,SYT6,PCDHB4,PKD2L1,GRID1,GRID2,GRIK4,CAV2,GPR88,GRM4,GRM7,TSPAN2,TSPAN1,SLC22A18,SEMA3D,THBD,CD6,EFNB1,CD8A,P2RX6,P2RY6,GPR68,LGR6,GSG1L,CALCRL,CDH6,PCDH8,MARCKS,HRH3,EPHA3,TPBG,EPHA5
GO: Cellular Component	GO:0045202	synapse	 	1.331E-6	9.026E-4	1.805E-4	1.281E-3	89	1624	EPHB2,ZDHHC2,PCSK1,PDE4B,SYN3,INSYN1,MBP,ACTC1,ETV5,RAB3C,ADCYAP1,MET,PTCHD1,CPNE6,ADRA1A,TRPV2,CNGB1,UNC13B,VGF,HTR1E,HTR2C,PNMT,HTR7,WFS1,WNT5A,WNT7A,ITGA8,RAB3D,NLGN1,SLA,SYT10,PDLIM4,CARTPT,LRRTM2,SV2C,PLCXD3,SLC2A13,CADPS2,PDE7B,ATP2B3,MX2,PRPH,GABRE,GABRG1,GAD1,NAAA,MYO5B,MYO7A,KCTD8,CPLX2,PALMD,DCC,ITGA7,PCDH17,CNTN6,NRP1,NEFH,KCNA4,GLRA2,SLC17A6,RAB12,NPTX1,DRD2,NPTX2,CALB2,STON1,HCN4,CAMK2D,SYT6,CAST,PCDHB4,LAMA2,GRID1,GRID2,GRIK4,CAV2,GRM4,GRM7,EFNB1,P2RX6,UNC13C,GSG1L,PCDH8,CDH11,MARCKS,CDH13,HRH3,EPHA3,TPBG
GO: Cellular Component	GO:0060076	excitatory synapse	 	2.735E-6	1.854E-3	3.090E-4	2.193E-3	13	82	PDE4B,MET,NLGN1,LRRTM2,CADPS2,ATP2B3,CNTN6,SLC17A6,CALB2,GRID2,GRM4,P2RX6,UNC13C
GO: Cellular Component	GO:0097060	synaptic membrane	 	3.614E-6	2.450E-3	3.166E-4	2.247E-3	37	495	EPHB2,MET,ADRA1A,TRPV2,UNC13B,HTR7,ITGA8,NLGN1,PDLIM4,LRRTM2,CADPS2,ATP2B3,MX2,GABRE,GABRG1,KCTD8,DCC,PCDH17,CNTN6,NRP1,KCNA4,GLRA2,DRD2,NPTX2,CALB2,SYT6,GRID1,GRID2,GRIK4,GRM4,GRM7,EFNB1,P2RX6,UNC13C,GSG1L,PCDH8,MARCKS
GO: Cellular Component	GO:0009986	cell surface	 	3.736E-6	2.533E-3	3.166E-4	2.247E-3	62	1031	RTP1,RAMP3,HLA-A,HLA-B,MBP,HLA-F,TNFRSF4,MET,SLIT2,MFGE8,MICB,TRPV2,ANTXR1,PLA2G5,PLAU,ISLR2,NID2,HTR2C,VASN,WNT5A,WNT7A,ITGA8,NLGN1,ACVR1C,TSPAN33,MST1R,SCUBE1,SCARA5,SLAMF7,CTSZ,ADAM19,SPTB,ITGA7,PTGER3,VWDE,NRP1,GHR,RGMA,CCN5,KCNA4,KCNA5,ADAMTS9,BST2,SULF1,MICA,CA4,PKD2L1,CAV2,GRM7,LGALS1,THBD,CD6,CD8A,CD86,LPL,CD38,LRPAP1,H1-1,BTNL9,CDH13,TPBG,EPHA5
GO: Cellular Component	GO:0098793	presynapse	 	4.402E-6	2.984E-3	3.316E-4	2.353E-3	47	706	EPHB2,PCSK1,PDE4B,SYN3,RAB3C,ADCYAP1,ADRA1A,CNGB1,UNC13B,PNMT,HTR7,WFS1,WNT7A,RAB3D,NLGN1,SYT10,LRRTM2,SV2C,SLC2A13,CADPS2,ATP2B3,MX2,PRPH,GAD1,NAAA,KCTD8,CPLX2,PCDH17,CNTN6,KCNA4,SLC17A6,RAB12,DRD2,CALB2,STON1,HCN4,SYT6,GRIK4,GRM4,GRM7,EFNB1,UNC13C,PCDH8,MARCKS,HRH3,EPHA3,TPBG
GO: Cellular Component	GO:0099240	intrinsic component of synaptic membrane	 	5.056E-6	3.428E-3	3.428E-4	2.433E-3	24	257	EPHB2,ADRA1A,HTR7,NLGN1,LRRTM2,ATP2B3,GABRE,DCC,PCDH17,CNTN6,NRP1,KCNA4,DRD2,SYT6,GRID1,GRID2,GRIK4,GRM4,GRM7,EFNB1,P2RX6,GSG1L,PCDH8,MARCKS
GO: Cellular Component	GO:0005887	integral component of plasma membrane	 	6.934E-6	4.702E-3	4.274E-4	3.033E-3	92	1765	EPHB2,ZDHHC2,KCNMB2,OPN4,RAMP3,HLA-A,HLA-B,OBSCN,TNFRSF4,MET,ADRA1A,ZNRF3,PCDH19,SCN9A,TRPV2,IL17RA,FLRT1,PCDH10,RHCG,SEMA3C,HTR1E,HTR2C,HTR7,SGCD,ICAM3,PCDH11Y,ITGA8,IGDCC3,NLGN1,ACVR1C,TSPAN33,MST1R,SCARA5,SLCO2A1,CLEC4G,LRRTM2,SLC2A13,ATP2B3,GABRE,GABRG1,DCC,ITGA7,PTGER3,BDKRB2,PCDH17,NRP1,GHR,NPFFR2,KCNA4,KCNA5,PTPRG,KCNG1,GLRA2,PCDH11X,MICA,SLC23A2,AMIGO2,NPNT,DRD2,GPR20,LPAR5,HCN4,SYT6,PCDHB4,PKD2L1,GRID1,GRID2,GRIK4,CAV2,GPR88,GRM4,GRM7,TSPAN2,TSPAN1,SLC22A18,SEMA3D,THBD,CD6,EFNB1,CD8A,P2RX6,P2RY6,GPR68,LGR6,GSG1L,CALCRL,CDH6,PCDH8,HRH3,EPHA3,TPBG,EPHA5
GO: Cellular Component	GO:0043292	contractile fiber	 	7.597E-6	5.151E-3	4.292E-4	3.046E-3	25	281	PDE4B,OBSCN,ACTC1,PARVB,RYR3,SMPX,ADRA1A,MYBPHL,TCAP,PDLIM4,SPHKAP,CSRP2,PARVA,CST3,CST5,MYH15,AHNAK2,NEB,KCNA5,PYGM,NPNT,NRAP,KRT19,MYOZ3,TNNT2
